sale_row_id,invoice_id,transaction_date,transaction_time,branch,city,customer_type,gender,product_category,product_name,unit_price,quantity,discount_percent,tax_rate,cost_per_unit,payment_method,customer_rating
97626,INV-0090029,2026-09-21,01:20,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,706.58,9,0.00,14.00,480.08,"Debit Card",7.90
97627,INV-0090030,2026-09-22,01:23,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,743.59,10,0.00,14.00,505.24,"Mobile Wallet",9.20
97628,INV-0090031,2026-09-23,01:25,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",780.60,1,15.00,14.00,530.40,Cash,5.40
97629,INV-0090012,2026-09-04,00:41,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,77.41,2,10.00,14.00,52.36,"Credit Card",6.20
97630,INV-0090013,2026-09-05,00:44,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",114.42,3,5.00,14.00,77.52,"Debit Card",7.50
97631,INV-0090014,2026-09-06,00:46,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",151.43,4,0.00,14.00,102.68,"Mobile Wallet",8.80
97632,INV-0090015,2026-09-07,00:48,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",188.44,5,0.00,14.00,127.84,Cash,5.00
97633,INV-0090016,2026-09-08,00:51,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,225.45,6,15.00,14.00,153.00,"Credit Card",6.30
97634,INV-0090017,2026-09-09,00:53,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",262.46,7,10.00,14.00,178.16,"Debit Card",7.60
97635,INV-0090018,2026-09-10,00:55,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",299.47,8,5.00,14.00,203.32,"Mobile Wallet",8.90
97636,INV-0090019,2026-09-11,00:57,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",336.48,9,0.00,14.00,228.48,Cash,5.10
97637,INV-0090020,2026-09-12,01:00,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,373.49,10,0.00,14.00,253.64,"Credit Card",6.40
97638,INV-0090021,2026-09-13,01:02,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",410.50,1,15.00,14.00,278.80,"Debit Card",7.70
97639,INV-0090002,2026-08-25,00:19,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1687.31,2,10.00,14.00,1147.16,"Mobile Wallet",8.50
97640,INV-0090003,2026-08-26,00:21,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1724.32,3,5.00,14.00,1172.32,Cash,9.80
97641,INV-0090004,2026-08-27,00:23,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1761.33,4,0.00,14.00,1197.48,"Credit Card",6.00
97642,INV-0090005,2026-08-28,00:25,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1798.34,5,0.00,14.00,1222.64,"Debit Card",7.30
97643,INV-0090006,2026-08-29,00:28,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1835.35,6,15.00,14.00,1247.80,"Mobile Wallet",8.60
97644,INV-0090007,2026-08-30,00:30,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1872.36,7,10.00,14.00,1272.96,Cash,9.90
97645,INV-0090008,2026-08-31,00:32,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1909.37,8,5.00,14.00,1298.12,"Credit Card",6.10
97646,INV-0090009,2026-09-01,00:35,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1946.38,9,0.00,14.00,1323.28,"Debit Card",7.40
97647,INV-0090010,2026-09-02,00:37,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1983.39,10,0.00,14.00,1348.44,"Mobile Wallet",8.70
97648,INV-0090011,2026-09-03,00:39,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,40.40,1,15.00,14.00,27.20,Cash,10.00
97649,INV-0089992,2026-08-15,23:56,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1317.21,2,10.00,14.00,895.56,"Credit Card",5.70
97650,INV-0089993,2026-08-16,23:58,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1354.22,3,5.00,14.00,920.72,"Debit Card",7.00
97651,INV-0089994,2026-08-17,00:00,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1391.23,4,0.00,14.00,945.88,"Mobile Wallet",8.30
97652,INV-0089995,2026-08-18,00:03,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1428.24,5,0.00,14.00,971.04,Cash,9.60
97653,INV-0089996,2026-08-19,00:05,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1465.25,6,15.00,14.00,996.20,"Credit Card",5.80
97654,INV-0089997,2026-08-20,00:07,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1502.26,7,10.00,14.00,1021.36,"Debit Card",7.10
97655,INV-0089998,2026-08-21,00:09,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1539.27,8,5.00,14.00,1046.52,"Mobile Wallet",8.40
97656,INV-0089999,2026-08-22,00:12,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1576.28,9,0.00,14.00,1071.68,Cash,9.70
97657,INV-0090000,2026-08-23,00:14,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1613.29,10,0.00,14.00,1096.84,"Credit Card",5.90
97658,INV-0090001,2026-08-24,00:16,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1650.30,1,15.00,14.00,1122.00,"Debit Card",7.20
97659,INV-0089982,2026-08-05,23:33,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",947.11,2,10.00,14.00,643.96,"Mobile Wallet",8.00
97660,INV-0089983,2026-08-06,23:35,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",984.12,3,5.00,14.00,669.12,Cash,9.30
97661,INV-0089984,2026-08-07,23:38,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1021.13,4,0.00,14.00,694.28,"Credit Card",5.50
97662,INV-0089985,2026-08-08,23:40,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1058.14,5,0.00,14.00,719.44,"Debit Card",6.80
97663,INV-0089986,2026-08-09,23:42,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1095.15,6,15.00,14.00,744.60,"Mobile Wallet",8.10
97664,INV-0089987,2026-08-10,23:44,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1132.16,7,10.00,14.00,769.76,Cash,9.40
97665,INV-0089988,2026-08-11,23:47,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1169.17,8,5.00,14.00,794.92,"Credit Card",5.60
97666,INV-0089989,2026-08-12,23:49,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1206.18,9,0.00,14.00,820.08,"Debit Card",6.90
97667,INV-0089990,2026-08-13,23:51,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1243.19,10,0.00,14.00,845.24,"Mobile Wallet",8.20
97668,INV-0089991,2026-08-14,23:54,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1280.20,1,15.00,14.00,870.40,Cash,9.50
97669,INV-0089972,2026-07-26,23:10,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",577.01,2,10.00,14.00,392.36,"Credit Card",5.20
97670,INV-0089973,2026-07-27,23:12,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",614.02,3,5.00,14.00,417.52,"Debit Card",6.50
97671,INV-0089974,2026-07-28,23:15,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,651.03,4,0.00,14.00,442.68,"Mobile Wallet",7.80
97672,INV-0089975,2026-07-29,23:17,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,688.04,5,0.00,14.00,467.84,Cash,9.10
97673,INV-0089976,2026-07-30,23:19,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,725.05,6,15.00,14.00,493.00,"Credit Card",5.30
97674,INV-0089977,2026-07-31,23:22,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",762.06,7,10.00,14.00,518.16,"Debit Card",6.60
97675,INV-0089978,2026-08-01,23:24,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",799.07,8,5.00,14.00,543.32,"Mobile Wallet",7.90
97676,INV-0089979,2026-08-02,23:26,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",836.08,9,0.00,14.00,568.48,Cash,9.20
97677,INV-0089980,2026-08-03,23:28,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,873.09,10,0.00,14.00,593.64,"Credit Card",5.40
97678,INV-0089981,2026-08-04,23:31,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",910.10,1,15.00,14.00,618.80,"Debit Card",6.70
97679,INV-0088162,2025-08-10,02:17,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,927.91,2,10.00,14.00,630.36,"Mobile Wallet",8.40
97680,INV-0088163,2025-08-11,02:20,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",964.92,3,5.00,14.00,655.52,Cash,9.70
97681,INV-0088164,2025-08-12,02:22,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1001.93,4,0.00,14.00,680.68,"Credit Card",5.90
97682,INV-0088165,2025-08-13,02:24,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1038.94,5,0.00,14.00,705.84,"Debit Card",7.20
97683,INV-0088166,2025-08-14,02:26,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1075.95,6,15.00,14.00,731.00,"Mobile Wallet",8.50
97684,INV-0088167,2025-08-15,02:29,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1112.96,7,10.00,14.00,756.16,Cash,9.80
97685,INV-0088168,2025-08-16,02:31,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1149.97,8,5.00,14.00,781.32,"Credit Card",6.00
97686,INV-0088169,2025-08-17,02:33,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1186.98,9,0.00,14.00,806.48,"Debit Card",7.30
97687,INV-0088170,2025-08-18,02:36,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1223.99,10,0.00,14.00,831.64,"Mobile Wallet",8.60
97688,INV-0088171,2025-08-19,02:38,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,NULL,1,15.00,14.00,-300.00,Cash,9.90
97689,INV-0088152,2025-07-31,01:54,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,557.81,2,10.00,14.00,378.76,"Credit Card",5.60
97690,INV-0088153,2025-08-01,01:57,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,594.82,3,5.00,14.00,403.92,"Debit Card",6.90
97691,INV-0088154,2025-08-02,01:59,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",631.83,4,0.00,14.00,429.08,"Mobile Wallet",8.20
97692,INV-0088155,2025-08-03,02:01,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",668.84,5,0.00,14.00,454.24,Cash,9.50
97693,INV-0088156,2025-08-04,02:04,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,705.85,6,15.00,14.00,479.40,"Credit Card",5.70
97694,INV-0088157,2025-08-05,02:06,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,742.86,7,10.00,14.00,504.56,"Debit Card",7.00
97695,INV-0088158,2025-08-06,02:08,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,779.87,8,5.00,14.00,529.72,"Mobile Wallet",8.30
97696,INV-0088159,2025-08-07,02:10,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",816.88,9,0.00,14.00,554.88,Cash,9.60
97697,INV-0088160,2025-08-08,02:13,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",853.89,10,0.00,14.00,580.04,"Credit Card",5.80
97698,INV-0088161,2025-08-09,02:15,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",890.90,1,15.00,14.00,605.20,"Debit Card",7.10
97699,INV-0088142,2025-07-21,01:32,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",187.71,2,10.00,14.00,127.16,"Mobile Wallet",7.90
97700,INV-0088143,2025-07-22,01:34,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",224.72,3,5.00,14.00,152.32,Cash,9.20
97701,INV-0088144,2025-07-23,01:36,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,261.73,4,0.00,14.00,177.48,"Credit Card",5.40
97702,INV-0088145,2025-07-24,01:38,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",298.74,5,0.00,14.00,202.64,"Debit Card",6.70
97703,INV-0088146,2025-07-25,01:41,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",335.75,6,15.00,14.00,227.80,"Mobile Wallet",8.00
97704,INV-0088147,2025-07-26,01:43,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",372.76,7,10.00,14.00,252.96,Cash,9.30
97705,INV-0088148,2025-07-27,01:45,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,409.77,8,5.00,14.00,278.12,"Credit Card",5.50
97706,INV-0088149,2025-07-28,01:48,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",446.78,9,0.00,14.00,303.28,"Debit Card",6.80
97707,INV-0088150,2025-07-29,01:50,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,483.79,10,0.00,14.00,328.44,"Mobile Wallet",8.10
97708,INV-0088151,2025-07-30,01:52,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",520.80,1,15.00,14.00,353.60,Cash,9.40
97709,INV-0088132,2025-07-11,01:09,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1797.61,2,10.00,14.00,1221.96,"Credit Card",5.10
97710,INV-0088133,2025-07-12,01:11,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1834.62,3,5.00,14.00,1247.12,"Debit Card",6.40
97711,INV-0088134,2025-07-13,01:13,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1871.63,4,0.00,14.00,1272.28,"Mobile Wallet",7.70
97712,INV-0088135,2025-07-14,01:16,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1908.64,5,0.00,14.00,1297.44,Cash,9.00
97713,INV-0088136,2025-07-15,01:18,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1945.65,6,15.00,14.00,1322.60,"Credit Card",5.20
97714,INV-0088137,2025-07-16,01:20,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1982.66,7,10.00,14.00,1347.76,"Debit Card",6.50
97715,INV-0088138,2025-07-17,01:22,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,39.67,8,5.00,14.00,26.52,"Mobile Wallet",7.80
97716,INV-0088139,2025-07-18,01:25,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,76.68,9,0.00,14.00,51.68,Cash,9.10
97717,INV-0088140,2025-07-19,01:27,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,113.69,10,0.00,14.00,76.84,"Credit Card",5.30
97718,INV-0088141,2025-07-20,01:29,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",150.70,1,15.00,14.00,102.00,"Debit Card",6.60
97719,INV-0088122,2025-07-01,00:46,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1427.51,2,10.00,14.00,970.36,"Mobile Wallet",7.40
97720,INV-0088123,2025-07-02,00:48,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1464.52,3,5.00,14.00,995.52,Cash,8.70
97721,INV-0088124,2025-07-03,00:51,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1501.53,4,0.00,14.00,1020.68,"Credit Card",10.00
97722,INV-0088125,2025-07-04,00:53,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1538.54,5,0.00,14.00,1045.84,"Debit Card",6.20
97723,INV-0088126,2025-07-05,00:55,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1575.55,6,15.00,14.00,1071.00,"Mobile Wallet",7.50
97724,INV-0088127,2025-07-06,00:57,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1612.56,7,10.00,14.00,1096.16,Cash,8.80
97725,INV-0088128,2025-07-07,01:00,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1649.57,8,5.00,14.00,1121.32,"Credit Card",5.00
97726,INV-0088129,2025-07-08,01:02,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1686.58,9,0.00,14.00,1146.48,"Debit Card",6.30
97727,INV-0088130,2025-07-09,01:04,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1723.59,10,0.00,14.00,1171.64,"Mobile Wallet",7.60
97728,INV-0088131,2025-07-10,01:07,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1760.60,1,15.00,14.00,1196.80,Cash,8.90
97729,INV-0088112,2025-06-21,00:23,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1057.41,2,10.00,14.00,718.76,"Credit Card",9.70
97730,INV-0088113,2025-06-22,00:25,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1094.42,3,5.00,14.00,743.92,"Debit Card",5.90
97731,INV-0088114,2025-06-23,00:28,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1131.43,4,0.00,14.00,769.08,"Mobile Wallet",7.20
97732,INV-0088115,2025-06-24,00:30,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1168.44,5,0.00,14.00,794.24,Cash,8.50
97733,INV-0088116,2025-06-25,00:32,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1205.45,6,15.00,14.00,819.40,"Credit Card",9.80
97734,INV-0088117,2025-06-26,00:35,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1242.46,7,10.00,14.00,844.56,"Debit Card",6.00
97735,INV-0088118,2025-06-27,00:37,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1279.47,8,5.00,14.00,869.72,"Mobile Wallet",7.30
97736,INV-0088119,2025-06-28,00:39,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1316.48,9,0.00,14.00,894.88,Cash,8.60
97737,INV-0088120,2025-06-29,00:41,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1353.49,10,0.00,14.00,920.04,"Credit Card",9.90
97738,INV-0088121,2025-06-30,00:44,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1390.50,1,15.00,14.00,945.20,"Debit Card",6.10
97739,INV-0088102,2025-06-11,00:00,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,687.31,2,10.00,14.00,467.16,"Mobile Wallet",6.90
97740,INV-0088103,2025-06-12,00:03,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,724.32,3,5.00,14.00,492.32,Cash,8.20
97741,INV-0088104,2025-06-13,00:05,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,761.33,4,0.00,14.00,517.48,"Credit Card",9.50
97742,INV-0088105,2025-06-14,00:07,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",798.34,5,0.00,14.00,542.64,"Debit Card",5.70
97743,INV-0088106,2025-06-15,00:09,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",835.35,6,15.00,14.00,567.80,"Mobile Wallet",7.00
97744,INV-0088107,2025-06-16,00:12,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",872.36,7,10.00,14.00,592.96,Cash,8.30
97745,INV-0088108,2025-06-17,00:14,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,909.37,8,5.00,14.00,618.12,"Credit Card",9.60
97746,INV-0088109,2025-06-18,00:16,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",946.38,9,0.00,14.00,643.28,"Debit Card",5.80
97747,INV-0088110,2025-06-19,00:19,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",983.39,10,0.00,14.00,668.44,"Mobile Wallet",7.10
97748,INV-0088111,2025-06-20,00:21,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1020.40,1,15.00,14.00,693.60,Cash,8.40
97749,INV-0088092,2025-06-01,23:37,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",317.21,2,10.00,14.00,215.56,"Credit Card",9.20
97750,INV-0088093,2025-06-02,23:40,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",354.22,3,5.00,14.00,240.72,"Debit Card",5.40
97751,INV-0088094,2025-06-03,23:42,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,391.23,4,0.00,14.00,265.88,"Mobile Wallet",6.70
97752,INV-0088095,2025-06-04,23:44,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",428.24,5,0.00,14.00,291.04,Cash,8.00
97753,INV-0088096,2025-06-05,23:47,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,465.25,6,15.00,14.00,316.20,"Credit Card",9.30
97754,INV-0088097,2025-06-06,23:49,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",502.26,7,10.00,14.00,341.36,"Debit Card",5.50
97755,INV-0088098,2025-06-07,23:51,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,539.27,8,5.00,14.00,366.52,"Mobile Wallet",6.80
97756,INV-0088099,2025-06-08,23:53,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,576.28,9,0.00,14.00,391.68,Cash,8.10
97757,INV-0088100,2025-06-09,23:56,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",613.29,10,0.00,14.00,416.84,"Credit Card",9.40
97758,INV-0088101,2025-06-10,23:58,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",650.30,1,15.00,14.00,442.00,"Debit Card",5.60
97759,INV-0088082,2025-05-22,23:15,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1927.11,2,10.00,14.00,1310.36,"Mobile Wallet",6.40
97760,INV-0088083,2025-05-23,23:17,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1964.12,3,5.00,14.00,1335.52,Cash,7.70
97761,INV-0088084,2025-05-24,23:19,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,21.13,4,0.00,14.00,14.28,"Credit Card",9.00
97762,INV-0088085,2025-05-25,23:21,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,58.14,5,0.00,14.00,39.44,"Debit Card",5.20
97763,INV-0088086,2025-05-26,23:24,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,95.15,6,15.00,14.00,64.60,"Mobile Wallet",6.50
97764,INV-0088087,2025-05-27,23:26,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",132.16,7,10.00,14.00,89.76,Cash,7.80
97765,INV-0088088,2025-05-28,23:28,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",169.17,8,5.00,14.00,114.92,"Credit Card",9.10
97766,INV-0088089,2025-05-29,23:31,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",206.18,9,0.00,14.00,140.08,"Debit Card",5.30
97767,INV-0088090,2025-05-30,23:33,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,243.19,10,0.00,14.00,165.24,"Mobile Wallet",6.60
97768,INV-0088091,2025-05-31,23:35,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",280.20,1,15.00,14.00,190.40,Cash,7.90
97769,INV-0088072,2025-05-12,22:52,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1557.01,2,10.00,14.00,1058.76,"Credit Card",8.70
97770,INV-0088073,2025-05-13,22:54,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1594.02,3,5.00,14.00,1083.92,"Debit Card",10.00
97771,INV-0088074,2025-05-14,22:56,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1631.03,4,0.00,14.00,1109.08,"Mobile Wallet",6.20
97772,INV-0088075,2025-05-15,22:59,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1668.04,5,0.00,14.00,1134.24,Cash,7.50
97773,INV-0088076,2025-05-16,23:01,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1705.05,6,15.00,14.00,1159.40,"Credit Card",8.80
97774,INV-0088077,2025-05-17,23:03,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1742.06,7,10.00,14.00,1184.56,"Debit Card",5.00
97775,INV-0088078,2025-05-18,23:05,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1779.07,8,5.00,14.00,1209.72,"Mobile Wallet",6.30
